datetime,actual_generation,da_forecast,id_forecast,da_forecast_error,id_forecast_error
2022-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-03 06:00:00,2.9111018145072697e-17,2.801624448384379e-17,3.0708418793835576e-17,-1.094773661228909e-18,1.597400648762879e-18
2022-01-03 07:00:00,0.10672701097643914,0.10122063393417616,0.11299602251387561,-0.005506377042262978,0.006269011537436475
2022-01-03 08:00:00,0.2496110158330141,0.24119127730548337,0.25965768672992,-0.008419738527530723,0.010046670896905918
2022-01-03 09:00:00,0.47131811089458514,0.5308472627822696,0.47413917023638275,0.05952915188768443,0.002821059341797605
2022-01-03 10:00:00,0.3508403939460563,0.361951219391223,0.35959364048442405,0.011110825445166672,0.008753246538367732
2022-01-03 11:00:00,0.3174632693509163,0.3220680586450335,0.3241828609102457,0.004604789294117229,0.006719591559329385
2022-01-03 12:00:00,0.6609508309335955,0.5473041605733053,0.6683141360548426,-0.11364667036029019,0.007363305121247055
2022-01-03 13:00:00,0.433241809575877,0.4097868016869732,0.42079651346576946,-0.02345500788890381,-0.012445296110107529
2022-01-03 14:00:00,0.40340122286373903,0.37160747938896843,0.3907293849619622,-0.0317937434747706,-0.012671837901776839
2022-01-03 15:00:00,0.2690865550969546,0.2766182944314503,0.27052643888667327,0.007531739334495691,0.0014398837897186545
2022-01-03 16:00:00,0.30375948437075023,0.32645831091211347,0.2990812271509028,0.022698826541363237,-0.004678257219847437
2022-01-03 17:00:00,0.11824896650600411,0.12147118684837424,0.12494473059291579,0.00322222034237013,0.006695764086911679
2022-01-03 18:00:00,3.5914482864119835e-17,3.402700331581055e-17,3.581732386781197e-17,-1.8874795483092858e-18,-9.715899630786262e-20
2022-01-03 19:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-03 20:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-03 21:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-04 06:00:00,1.8903342037433445e-17,1.852230473978504e-17,1.716400196172714e-17,-3.810372976484055e-19,-1.7393400757063064e-18
2022-01-04 07:00:00,0.07734066860536354,0.08917308964531816,0.07966630396852104,0.011832421039954619,0.0023256353631574966
2022-01-04 08:00:00,0.30950586345240255,0.3270252257182395,0.3027959933653272,0.017519362265836946,-0.006709870087075354
2022-01-04 09:00:00,0.4669441915488278,0.44264291745472084,0.4910593846534126,-0.024301274094106984,0.024115193104584765
2022-01-04 10:00:00,0.43104163427157444,0.3691586749090502,0.4441114664429988,-0.06188295936252425,0.013069832171424378
2022-01-04 11:00:00,0.5808104795040627,0.5034977013569181,0.6211903278387659,-0.07731277814714466,0.040379848334703206
2022-01-04 12:00:00,0.38224472248793795,0.3671916287599753,0.37901018864642305,-0.015053093727962652,-0.003234533841514897
2022-01-04 13:00:00,0.6383728857914301,0.6543183227154149,0.6071479457009359,0.015945436923984757,-0.031224940090494258
2022-01-04 14:00:00,0.46344335680723736,0.4439396482092666,0.4389856575046836,-0.019503708597970737,-0.02445769930255376
2022-01-04 15:00:00,0.3222523731515992,0.2940192706212627,0.31097763981636806,-0.028233102530336507,-0.011274733335231157
2022-01-04 16:00:00,0.0708000405317106,0.07743752897338714,0.07572413066662213,0.0066374884416765395,0.004924090134911532
2022-01-04 17:00:00,0.13841616108809135,0.11798466812443006,0.13219444255125226,-0.020431492963661285,-0.006221718536839088
2022-01-04 18:00:00,3.53222252861066e-17,3.733011856607145e-17,3.61520338095793e-17,2.0078932799648512e-18,8.298085234727023e-19
2022-01-04 19:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-04 20:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-05 06:00:00,3.5148016836641597e-17,3.9233679714298284e-17,3.67328554530396e-17,4.085662877656688e-18,1.5848386163980027e-18
2022-01-05 07:00:00,0.043606602954684826,0.03518812944094612,0.04208376466224869,-0.008418473513738707,-0.0015228382924361364
2022-01-05 08:00:00,0.30276937010855826,0.2704798326062814,0.3180276854102783,-0.032289537502276866,0.01525831530172006
2022-01-05 09:00:00,0.24688125184395932,0.22561532704010245,0.26048815343922976,-0.02126592480385686,0.013606901595270449
2022-01-05 10:00:00,0.33694840821455085,0.30515467871420676,0.3645847519782346,-0.03179372950034409,0.027636343763683735
2022-01-05 11:00:00,0.5304192657080968,0.5160127245045092,0.4868220697089831,-0.014406541203587642,-0.043597195999113714
2022-01-05 12:00:00,0.643444850701199,0.572900639599269,0.6044583529940231,-0.07054421110192999,-0.03898649770717588
2022-01-05 13:00:00,0.3078867837196033,0.28012517463341075,0.30844273062183847,-0.027761609086192574,0.0005559469022351493
2022-01-05 14:00:00,0.33744781387290135,0.3305731752395813,0.3444040158554295,-0.0068746386333200515,0.006956201982528165
2022-01-05 15:00:00,0.41970474574535116,0.41899451847831354,0.4239154619157001,-0.000710227267037622,0.00421071617034896
2022-01-05 16:00:00,0.15077055887328925,0.16867469594647952,0.15037074248565296,0.017904137073190274,-0.00039981638763628147
2022-01-05 17:00:00,0.08676011443160342,0.0882849867156019,0.08964230480721198,0.001524872283998488,0.002882190375608565
2022-01-05 18:00:00,1.6947862532272305e-17,1.5528438567124195e-17,1.666114451774064e-17,-1.4194239651481107e-18,-2.867180145316659e-19
2022-01-05 19:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-05 20:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-05 21:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-05 23:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-06 01:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-06 03:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-06 04:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-06 05:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-06 06:00:00,2.854037536412779e-17,3.0734825045868036e-17,2.848800370938425e-17,2.1944496817402476e-18,-5.237165474353974e-20
2022-01-06 07:00:00,0.14385829705306408,0.12641124632541126,0.15259493681403807,-0.01744705072765282,0.008736639760973997
2022-01-06 08:00:00,0.2897312152746408,0.2905423629057574,0.268246663577208,0.0008111476311166155,-0.021484551697432797
2022-01-06 09:00:00,0.294255702343743,0.29252116365118835,0.29247491014065957,-0.0017345386925546324,-0.0017807922030834145
2022-01-06 10:00:00,0.10275496739021922,0.12148620420042656,0.10490966716784231,0.018731236810207344,0.002154699777623087
2022-01-06 11:00:00,0.12513594464947347,0.1112909343262255,0.134540311361429,-0.013845010323247975,0.00940436671195552
2022-01-06 12:00:00,0.506249898849894,0.46661430427226963,0.5250366753326753,-0.03963559457762439,0.018786776482781264
2022-01-06 13:00:00,0.3586470067170144,0.303559137684218,0.3595846624907876,-0.05508786903279639,0.0009376557737731939
2022-01-06 14:00:00,0.3870282323544907,0.38042897169456397,0.365494824192696,-0.00659926065992672,-0.021533408161794665
2022-01-06 15:00:00,0.37223742270129173,0.3147117405987482,0.40196826579569656,-0.05752568210254355,0.029730843094404824
2022-01-06 16:00:00,0.0964268173971549,0.07995099379156047,0.09222007143148894,-0.016475823605594436,-0.004206745965665962
2022-01-06 17:00:00,0.16495185553848965,0.1652850886748955,0.1748594866949826,0.0003332331364058472,0.009907631156492958
2022-01-06 18:00:00,1.3628969302472976e-17,1.495088618455139e-17,1.3266011713043065e-17,1.3219168820784142e-18,-3.629575894299101e-19
2022-01-06 19:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-06 20:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-06 21:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-06 22:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-06 23:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-07 00:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-07 01:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-07 02:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-07 03:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-07 04:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-07 05:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-07 06:00:00,8.664126034898109e-18,7.705579765951034e-18,9.126844362476754e-18,-9.585462689470747e-19,4.627183275786451e-19
2022-01-07 07:00:00,0.14915128544785752,0.1405645883696273,0.14392069023433196,-0.008586697078230232,-0.005230595213525563
2022-01-07 08:00:00,0.2014400877046884,0.1893264120476973,0.1978174107852953,-0.012113675656991119,-0.0036226769193931085
2022-01-07 09:00:00,0.007385598275571693,0.00665983999308539,0.00709064446502646,-0.0007257582824863034,-0.00029495381054523307
2022-01-07 10:00:00,0.2784049595427225,0.27273713193432225,0.2720986242308705,-0.005667827608400233,-0.006306335311851985
2022-01-07 11:00:00,0.3417633384807692,0.2665035661933369,0.34053125336397394,-0.07525977228743225,-0.001232085116795234
2022-01-07 12:00:00,0.3332252726975221,0.38316008041601024,0.3654190690455701,0.04993480771848813,0.032193796348047976
2022-01-07 13:00:00,0.37917113047364015,0.35276250927114366,0.35954708549399667,-0.026408621202496485,-0.019624044979643485
2022-01-07 14:00:00,0.47712904239150644,0.5135351198110821,0.4608984505454819,0.03640607741957569,-0.016230591846024545
2022-01-07 15:00:00,0.16085399023780866,0.1433391465945432,0.16189381120210267,-0.01751484364326547,0.0010398209642940026
2022-01-07 16:00:00,0.32527281690714144,0.3422413384499978,0.29393295121903873,0.016968521542856385,-0.03133986568810271
2022-01-07 17:00:00,0.10638603117702891,0.11120222730038536,0.1041335707098509,0.004816196123356445,-0.0022524604671780163
2022-01-07 18:00:00,3.808064175238856e-17,3.948252345515385e-17,3.6613642545639766e-17,1.4018817027652888e-18,-1.4669992067487942e-18
2022-01-07 19:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-07 20:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-07 21:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-07 22:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-07 23:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-08 00:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-08 01:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-08 02:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-08 03:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-08 04:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-08 05:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-08 06:00:00,2.78608452784522e-17,2.6633434874846273e-17,2.825537521845325e-17,-1.2274104036059294e-18,3.945299400010481e-19
2022-01-08 07:00:00,0.09094383997216754,0.09119255888853944,0.09539125016263644,0.0002487189163719039,0.004447410190468903
2022-01-08 08:00:00,0.23873958281342603,0.2529184403275605,0.24670822156516078,0.014178857514134474,0.007968638751734758
2022-01-08 09:00:00,0.3190401307128437,0.32962309055693384,0.29642333945597904,0.010582959844090134,-0.022616791256864666
2022-01-08 10:00:00,0.5720482140890923,0.6087238793271011,0.5548527627189527,0.0366756652380088,-0.01719545137013967
2022-01-08 11:00:00,0.5656730791436569,0.5678058404342299,0.584628263481448,0.0021327612905729376,0.018955184337791087
2022-01-08 12:00:00,0.5189545740276065,0.4997518030258922,0.5069734536964358,-0.019202771001714247,-0.011981120331170714
2022-01-08 13:00:00,0.3997914035556859,0.3002220020579093,0.3831845201829783,-0.0995694014977766,-0.016606883372707548
2022-01-08 14:00:00,0.5560601563965923,0.4346731628369535,0.49054242704603207,-0.12138699355963883,-0.06551772935056027
2022-01-08 15:00:00,0.33999447989644777,0.3254734500545849,0.31493200505088503,-0.014521029841862876,-0.025062474845562732
2022-01-08 16:00:00,0.29437591913517236,0.36411636172965817,0.32440639695343415,0.06974044259448581,0.03003047781826179
2022-01-08 17:00:00,0.13243612632263613,0.13065443232001706,0.13387242011823158,-0.001781694002619072,0.0014362937955954558
2022-01-08 18:00:00,3.960369752671318e-17,3.867604155134441e-17,3.9748272737367225e-17,-9.276559753687689e-19,1.4457521065404793e-19
2022-01-08 19:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-08 20:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-08 21:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-08 22:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-08 23:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-09 00:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-09 01:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-09 02:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-09 03:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-09 04:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-09 05:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-09 06:00:00,1.3549920930346712e-17,1.242590989375114e-17,1.3634673357491772e-17,-1.124011036595572e-18,8.475242714505983e-20
2022-01-09 07:00:00,0.07686221756266354,0.072605840957094,0.08065027295040203,-0.004256376605569531,0.0037880553877384926
2022-01-09 08:00:00,0.2877712019158629,0.3099509345844287,0.2995193418255327,0.022179732668565766,0.011748139909669775
2022-01-09 09:00:00,0.38757858172735166,0.3975674819407931,0.3729090682513692,0.009988900213441454,-0.014669513475982443
2022-01-09 10:00:00,0.5049814676516334,0.5321387476727854,0.5225917586195842,0.02715728002115192,0.017610290967950748
2022-01-09 11:00:00,0.18539414468417087,0.16108345080829828,0.1829661594522998,-0.02431069387587259,-0.0024279852318710715
2022-01-09 12:00:00,0.5595038576712408,0.5413631477215584,0.5475021747172906,-0.01814070994968242,-0.01200168295395021
2022-01-09 13:00:00,0.4628539380697758,0.4440692825399779,0.4464760306396163,-0.01878465552979791,-0.016377907430159544
2022-01-09 14:00:00,0.21447083054137506,0.21616806544538014,0.2023770412369851,0.001697234904005085,-0.012093789304389951
2022-01-09 15:00:00,0.3982355410571653,0.39231978251933114,0.37729609175513174,-0.005915758537834159,-0.020939449302033564
2022-01-09 16:00:00,0.0868683269704997,0.0721942257497867,0.0841150170065539,-0.014674101220712998,-0.0027533099639458075
2022-01-09 17:00:00,0.12208884728106087,0.13037625313405402,0.11407709529825127,0.008287405852993146,-0.008011751982809595
2022-01-09 18:00:00,3.220414701605838e-17,3.415072213696095e-17,2.9648735526640266e-17,1.9465751209025726e-18,-2.5554114894181128e-18
2022-01-09 19:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-09 20:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-09 21:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-09 22:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-09 23:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-10 00:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-10 01:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-10 02:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-10 03:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-10 04:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-10 05:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-10 06:00:00,2.0815787985489757e-17,2.3403507348306404e-17,2.18149548192159e-17,2.5877193628166474e-18,9.99166833726144e-19
2022-01-10 07:00:00,0.15240158601528025,0.160700090873731,0.15745860245071,0.00829850485845074,0.005057016435429745
2022-01-10 08:00:00,0.2075502709927007,0.23514266679795506,0.1880509351140618,0.027592395805254355,-0.019499335878638918
2022-01-10 09:00:00,0.25894900373334934,0.24019895156566715,0.24363586329312495,-0.01875005216768219,-0.015313140440224388
2022-01-10 10:00:00,0.43870459238489706,0.4770302338524138,0.42840661038863415,0.03832564146751671,-0.010297981996262917
2022-01-10 11:00:00,0.46249638486750544,0.46902195738281455,0.4458603554315475,0.006525572515309108,-0.016636029435957933
2022-01-10 12:00:00,0.5914162693700654,0.531955582109938,0.6012058116793471,-0.05946068726012743,0.00978954230928164
2022-01-10 13:00:00,0.3642202179447232,0.35244487147964226,0.35275892857435615,-0.011775346465080938,-0.011461289370367056
2022-01-10 14:00:00,0.45708973343941717,0.4537148174747141,0.4650319114096717,-0.0033749159647030735,0.007942177970254538
2022-01-10 15:00:00,0.3269874277122574,0.32792200061723314,0.3286266828728889,0.0009345729049757279,0.0016392551606314587
2022-01-10 16:00:00,0.3247321662660671,0.31566632182168014,0.31706090282135163,-0.009065844444386961,-0.00767126344471547
2022-01-10 17:00:00,0.06466690659314685,0.053861510910310634,0.07163995428457154,-0.010805395682836214,0.006973047691424691
2022-01-10 18:00:00,3.5659811326548517e-17,3.354795895676696e-17,3.516066442826195e-17,-2.1118523697815575e-18,-4.991468982865653e-19
2022-01-10 19:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-10 20:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-10 21:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-10 22:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-10 23:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-11 00:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-11 01:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-11 02:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-11 03:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-11 04:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-11 05:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-11 06:00:00,9.208714387736959e-18,9.560082344380082e-18,8.612663258626988e-18,3.513679566431228e-19,-5.960511291099711e-19
2022-01-11 07:00:00,0.1539133252386526,0.12650040444301813,0.14879203507458272,-0.027412920795634454,-0.005121290164069869
2022-01-11 08:00:00,0.2221398358151412,0.1963486347216801,0.21681377229675305,-0.025791201093461114,-0.005326063518388158
2022-01-11 09:00:00,0.36097501953863775,0.33524628728670597,0.3567204046042662,-0.025728732251931785,-0.00425461493437157
2022-01-11 10:00:00,0.409912003682667,0.4278842533834581,0.4053662487584909,0.017972249700791088,-0.004545754924176082
2022-01-11 11:00:00,0.1189663077987026,0.11187075471757585,0.10635012682390203,-0.007095553081126749,-0.012616180974800564
2022-01-11 12:00:00,0.5602867754213046,0.5439852995465997,0.5540380023742607,-0.016301475874704874,-0.006248773047043854
2022-01-11 13:00:00,0.5412594615274301,0.5433911484126348,0.54240240322289,0.002131686885204709,0.0011429416954599203
2022-01-11 14:00:00,0.33591255780173607,0.33627513657764313,0.32752301255868166,0.0003625787759070631,-0.008389545243054408
2022-01-11 15:00:00,0.2885372726592361,0.2864495866192757,0.2861446163347667,-0.0020876860399604014,-0.0023926563244694443
2022-01-11 16:00:00,0.3175509116622045,0.2870307081195368,0.2864559748066686,-0.030520203542667712,-0.031094936855535882
2022-01-11 17:00:00,0.15371094139220884,0.13869584762226025,0.1462141327567511,-0.015015093769948584,-0.007496808635457736
2022-01-11 18:00:00,3.1490671594356974e-17,3.698061757936316e-17,2.868578817257936e-17,5.489945985006185e-18,-2.8048834217776134e-18
2022-01-11 19:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-11 20:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-11 21:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-11 22:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-11 23:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-12 00:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-12 01:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-12 02:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-12 03:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-12 04:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-12 05:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-12 06:00:00,3.59287434130949e-17,3.4899203374654465e-17,3.362785546883309e-17,-1.029540038440438e-18,-2.300887944261812e-18
2022-01-12 07:00:00,0.06248363263659646,0.06345447522353954,0.06463981978783356,0.000970842586943084,0.002156187151237103
2022-01-12 08:00:00,0.26780037822263103,0.29085354968954114,0.24020204083764182,0.023053171466910105,-0.027598337384989208
2022-01-12 09:00:00,0.41293526921486556,0.4081860270594904,0.39149428901267597,-0.004749242155375144,-0.021440980202189597
2022-01-12 10:00:00,0.2993610735860757,0.3247328834864751,0.29412396520317263,0.02537180990039939,-0.0052371083829030884
2022-01-12 11:00:00,0.40497459428397664,0.4772614376709987,0.3799314895094974,0.07228684338702207,-0.02504310477447924
2022-01-12 12:00:00,0.33962118336745833,0.29716772466718194,0.2966072173640506,-0.04245345870027639,-0.04301396600340773
2022-01-12 13:00:00,0.5133603544674441,0.5307910090645236,0.489586862275847,0.017430654597079487,-0.02377349219159708
2022-01-12 14:00:00,0.571109280292965,0.586586040299111,0.48613660216880816,0.015476760006145951,-0.08497267812415688
2022-01-12 15:00:00,0.4526443527731017,0.4991668136493557,0.44094237439277423,0.046522460876254,-0.011701978380327493
2022-01-12 16:00:00,0.23064750212347113,0.2270985164852519,0.20580251354252715,-0.003548985638219232,-0.024844988580943972
2022-01-12 17:00:00,0.1678342776179873,0.15891128617521497,0.1585762371483107,-0.008922991442772338,-0.009258040469676598
2022-01-12 18:00:00,3.125561773521768e-17,3.2996439207279735e-17,3.0959797686580076e-17,1.740821472062057e-18,-2.9582004863760185e-19
2022-01-12 19:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-12 20:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-12 21:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-12 22:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-12 23:00:00,0.0,0.0,0.0,0.0,0.0
2022-01-13 00:00:00,0.0,0.0,0.0,0.0,0.0
