datetime,hour,day_of_week,month,is_weekend,forecast_deviation,forecast_error_ma,da_price,id_spread,price_trend,imbalance_price_lag1,irradiance,cloud_cover,temperature,liquidity_ratio,price_volatility,generation_volatility
2022-01-02 15:00:00,15,6,1,1,0.03002562255839425,-0.0022196316777264775,0.088150002,5.60488612429509,0.020514999833333325,0.07164232125434036,35.586626710108604,0.21137016107549766,3.0822009993145816,0.2492939038211048,0.03800111487521442,0.18065245523329912
2022-01-02 16:00:00,16,6,1,1,0.008503680522841617,-0.003647156108483065,0.095400002,2.7305265382044888,0.016770001333333333,0.07919069507586368,0.0,0.07364066407050096,5.120854168654359,0.6323045871573469,0.03647467075862078,0.18298238101397968
2022-01-02 17:00:00,17,6,1,1,-0.023166301999550026,-0.00295385533637471,0.087839996,4.101985016368661,0.01624500116666667,0.09920318438178735,0.0,0.01059040145143475,3.771376489794067,1.205980543802771,0.032972900682787375,0.18031362639355966
2022-01-02 18:00:00,18,6,1,1,5.985392587100891e-19,-0.0022832683251798524,0.071269997,3.095747082426622,0.015125000166666666,0.0775897252098917,0.0,0.0849688779145158,6.761315887997322,3.432006261952429,0.029035420006306302,0.1803004579113436
2022-01-02 19:00:00,19,6,1,1,0.0,-0.002283268325179853,0.054119999,5.517594380932213,0.018316666500000002,0.06707453650583033,0.0,0.3171555443515085,3.424175794432035,2.6906006829661795,0.024635647973079218,0.1803004579113436
2022-01-02 20:00:00,20,6,1,1,0.0,-0.002283268325179853,0.04616,3.5580299405139733,0.019141666166666654,0.05940899505569991,0.0,0.19965897441631042,4.891057302060473,11.917842609520376,0.021517350288793827,0.1803004579113436
2022-01-02 21:00:00,21,6,1,1,0.0,-0.002283268325179853,0.046290001,7.029885985119402,0.011839999833333344,0.03907458065360111,0.0,0.19133335713632682,4.976297896098425,14.933983209307911,0.019930605645216818,0.1803004579113436
2022-01-02 22:00:00,22,6,1,1,0.0,-0.002283268325179853,0.03293,2.5953247900839527,0.0018533319999999992,0.050337102456194674,0.0,0.6323218212664914,7.17418906679079,0.18331473414207197,0.01861859130684747,0.1803004579113436
2022-01-02 23:00:00,23,6,1,1,0.0,-0.002283268325179853,0.0132,5.725962127680981,-0.013415001666666655,0.029302915032328042,0.0,0.26990992481929144,9.772442822785594,0.7437037360300854,0.01846690792290291,0.1803004579113436
2022-01-03 00:00:00,0,0,1,0,0.0,-0.002283268325179853,0.01992,4.57835098655595,-0.0297383335,0.012876575338710821,0.0,0.8222464676706134,8.44546817289749,7.529660005525194,0.020394428368004928,0.1803004579113436
2022-01-03 01:00:00,1,0,1,0,0.0,-0.002283268325179853,0.019870000999999998,4.18950527905595,-0.042348332666666676,0.020441732618906704,0.0,0.39064688961114447,10.347801461381797,0.5626324727023664,0.021540760513245317,0.1803004579113436
2022-01-03 02:00:00,2,0,1,0,0.0,-0.002283268325179853,0.01324,5.510684525107278,-0.048899998666666666,0.02124782919968903,0.0,0.770030631521353,8.36804558722908,0.9171887104975851,0.022543513510973022,0.1803004579113436
2022-01-03 03:00:00,3,0,1,0,0.0,-0.002283268325179853,0.0001,4.235344033522315,-0.04958166566666668,0.013073750005660134,0.0,0.1073080343862608,11.401556617045285,4.813444017814675,0.02363619206925807,0.1803004579113436
2022-01-03 04:00:00,4,0,1,0,0.0,-0.002283268325179853,0.00032,1.0191709150353805,-0.05030333233333333,0.00010161299910379522,0.0,0.8422906570628828,9.48466541950573,0.3706011653649441,0.0254590847635398,0.1803004579113436
2022-01-03 05:00:00,5,0,1,0,0.0,-0.002283268325179853,0.037549999,1.6182507512164706,-0.04532666533333334,0.0003358345039968122,0.0,0.5149669605952797,10.52613639329109,1.9003093162425309,0.027198676042080948,0.1803004579113436
2022-01-03 06:00:00,6,0,1,0,2.692174309991788e-18,-0.002283268325179853,0.088760002,3.5520506543342214,-0.02882833283333333,0.040743521718624734,0.0,0.3458972274974389,14.958164828380111,14.856071720053796,0.02714156976499552,0.1803004579113436
2022-01-03 07:00:00,7,0,1,0,0.011775388579699453,-0.002283268325179853,0.12293000000000001,4.339280017434494,-0.008796666333333331,0.09490018693271586,0.0,0.3826955564728548,12.178421621057208,0.08424745781876561,0.0283502971778804,0.1803004579113436
2022-01-03 08:00:00,8,0,1,0,0.01846640942443664,-0.0027945030562714548,0.110169998,3.4961345877956203,0.014088333166666665,0.12235791208097782,0.0,0.07955927820566477,10.672176966347953,4.166883457608723,0.03203288218205737,0.18031796101472014
2022-01-03 09:00:00,9,0,1,0,-0.05670809254588682,-0.0025725833140298527,0.093379997,2.1357763151795304,0.0357299995,0.11404861284937386,25.160418071667976,0.459261839281384,11.346500278405614,4.1565993396351955,0.03408645584960337,0.18154245468714567
2022-01-03 10:00:00,10,0,1,0,-0.0023575789067989406,0.00011026344203922515,0.09073000299999999,6.145011497262402,0.058974999166666674,0.10322283914671143,114.81986724248043,0.11034528845267322,7.7045432290891185,0.0657295716452036,0.03485739342749913,0.19129599510575693
2022-01-03 11:00:00,11,0,1,0,0.0021148022652121568,0.0025888950078398164,0.082370003,2.4007381330805977,0.07947833300000001,0.09110487252637368,160.21341541364254,0.11456202732277221,12.995214503408448,1.5459267361938516,0.03552282214392177,0.1817810467233231
2022-01-03 12:00:00,12,0,1,0,0.12100997548153725,0.0030714027416676158,0.080900002,4.7177669110171845,0.0828900005,0.07197018472765614,86.88083731615505,0.5626179920049827,7.532512836527443,1.5004043885983458,0.035872205588210346,0.17778352288132132
2022-01-03 13:00:00,13,0,1,0,0.011009711778796283,-0.0043002348420135,0.080989998,5.345586604131106,0.07010666683333334,0.0687568561565411,142.1983402304386,0.21412442418361377,7.998000647419786,3.2600006495531892,0.03609713341913265,0.201874813438392
2022-01-03 14:00:00,14,0,1,0,0.019121905572993758,-0.003491164031694617,0.09805000300000001,5.694378264812682,0.04594,0.07480405187315356,128.4612069281586,0.00464857921025863,5.9971286178303025,2.870786957965093,0.036296864241808335,0.20906407759158221
2022-01-03 15:00:00,15,0,1,0,-0.006091855544777036,-0.005937528192771803,0.120550003,3.1731875504089415,0.02776500116666667,0.1055452478475706,36.535556861575664,0.21479167151020528,5.5805324457734775,2.598319608715338,0.03699607916836442,0.20443456888687103
2022-01-03 16:00:00,16,0,1,0,-0.027377083761210674,-0.003828652892556591,0.139570007,3.41131658774947,0.016746669333333325,0.1356611441384472,0.0,0.05120557023155081,3.051248820150591,1.0084503189453216,0.038570623725467525,0.1973846089595376
2022-01-03 17:00:00,17,0,1,0,0.003473543744541549,-0.0024954066293413047,0.134690002,3.1865375493774626,0.009818336166666664,0.142328731375019,0.0,0.6400131788654426,4.043288814750056,0.21372529119907024,0.04116093065012048,0.19986827783570776
2022-01-03 18:00:00,18,0,1,0,1.790320552001423e-18,-0.0030884993520233716,0.11481999999999999,3.128933132211234,0.011068335333333332,0.1338699820168249,0.0,0.6092146295633217,5.909996533092999,0.31502935233587354,0.04336147574085954,0.19999598425096463
2022-01-03 19:00:00,19,0,1,0,0.0,-0.0030884993520233716,0.117709999,3.954831067494974,0.018031668333333334,0.09570932768433245,0.0,0.7177309751449579,3.44545974149442,1.7056468594224379,0.044463259175197695,0.19999598425096463
2022-01-03 20:00:00,20,0,1,0,0.0,-0.0030884993520233716,0.095949997,6.959674957839508,0.031141668833333344,0.10915642592998638,0.0,0.017259947134426912,4.84987635116576,15.605515680265206,0.04545881559918686,0.19999598425096463
2022-01-03 21:00:00,21,0,1,0,0.0,-0.0030884993520233716,0.10568000000000001,5.210242731984175,0.03281166699999999,0.08489697709097566,0.0,0.2764151645562164,9.39256301130116,0.07593772262568203,0.045409630392517414,0.19999598425096463
2022-01-03 22:00:00,22,0,1,0,0.0,-0.0030884993520233716,0.095260002,3.9407221893993807,0.025804998833333315,0.1190204554709974,0.0,0.4770639518819252,6.763110603310999,0.36294111375401655,0.04550183418029612,0.19999598425096463
2022-01-03 23:00:00,23,0,1,0,0.0,-0.0030884993520233716,0.103699997,5.28706800466035,0.010279997333333318,0.1012518876211882,0.0,0.16345728702528384,5.810678629783597,7.42809194612264,0.044732831728054506,0.19999598425096463
2022-01-04 00:00:00,0,1,1,0,0.0,-0.0030884993520233716,0.108269997,3.0718941001049997,-0.0036050033333333426,0.10108764293199779,0.0,0.03270577944386477,10.924778077783682,0.12690751438794423,0.042787783442244404,0.19999598425096463
2022-01-04 01:00:00,1,1,1,0,0.0,-0.0030884993520233716,0.105919998,4.114885133316131,-0.010350003499999996,0.10036967326900645,0.0,0.15414109755781957,11.371184237790182,0.33848273149795627,0.04097986551199462,0.19999598425096463
2022-01-04 02:00:00,2,1,1,0,0.0,-0.0030884993520233716,0.103410004,4.674643626805825,-0.018435003833333352,0.09612845728338686,0.0,0.046614760866742655,12.38953274269291,4.616109487371179,0.0386740346042955,0.19999598425096463
2022-01-04 03:00:00,3,1,1,0,0.0,-0.0030884993520233716,0.102709999,6.394371045507251,-0.016841668333333337,0.1003001786893233,0.0,0.5788659790937745,12.057014511453405,0.6927430029473027,0.03519375053267713,0.19999598425096463
2022-01-04 04:00:00,4,1,1,0,0.0,-0.0030884993520233716,0.114230003,4.152957295205086,-0.014858334666666653,0.10123881670925687,0.0,0.31344236515386625,12.616367456030964,0.23146279522151045,0.029128543027650777,0.19999598425096463
2022-01-04 05:00:00,5,1,1,0,0.0,-0.0030884993520233716,0.13016999799999998,5.993601600664514,-0.004311666999999991,0.10344100366199081,0.0,0.5116096482861172,15.296927288440312,0.3629645121449303,0.02070854108699992,0.19999598425096463
2022-01-04 06:00:00,6,1,1,0,-1.3583027780579009e-18,-0.0030884993520233716,0.182639999,1.5703754659091316,0.005265000666666672,0.11872471076209999,0.0,0.07135145095907636,12.175824924894346,0.7167831562765036,0.016343326054511227,0.19999598425096463
2022-01-04 07:00:00,7,1,1,0,-0.009506785676797122,-0.0030884993520233716,0.17461000100000001,2.8772916929827717,0.018751668166666666,0.17976270680372303,0.0,0.22956241992920545,14.564049134574267,0.4326225164483484,0.022240522646495585,0.19999598425096463
2022-01-04 08:00:00,8,1,1,0,-0.0242292323529123,-0.002366049431930971,0.171630005,3.2403338380450433,0.032165002166666665,0.15700090959076038,0.0,0.038824001173655365,12.76683911612494,0.07814298946198009,0.025787692700824972,0.20038454267532216
2022-01-04 09:00:00,9,1,1,0,0.04841646719869175,-0.001285253565540652,0.172289993,3.3614301035859397,0.04229166783333334,0.1862309575474824,45.348210393348005,0.05609107704488736,13.137510511228413,1.6867179208745031,0.028512317552247934,0.2020154597616541
2022-01-04 10:00:00,10,1,1,0,0.07495279153394863,-0.004778187981448628,0.164619995,5.684790313327758,0.05438333366666667,0.19512509880092352,114.93024703308862,0.12019642284601839,10.84881270647496,0.11897948347847033,0.030454867195182544,0.2017192546105335
2022-01-04 11:00:00,11,1,1,0,0.11769262648184786,-0.007819595681769083,0.159979996,1.723391577039893,0.05961999883333334,0.18200125665027045,157.93326581978346,0.13484524075428483,9.255290497273844,0.15879284139590377,0.03132332717060945,0.20573560916147365
2022-01-04 12:00:00,12,1,1,0,0.011818559886447755,-0.011232827658488327,0.155690002,3.8113801793877897,0.060176665000000004,0.14680511796430468,125.6658662671727,0.3724777291188728,7.175839088059458,0.7036006236051364,0.031182314608099407,0.22106432635854104
2022-01-04 13:00:00,13,1,1,0,-0.047170377014479015,-0.00712476196547468,0.155160004,5.102489282408083,0.043289998499999996,0.1558523148820488,157.24054003332174,0.1386399765111802,5.972581014912139,1.1153599234132707,0.030405005893945833,0.2004537717458584
2022-01-04 14:00:00,14,1,1,0,-0.004953990704583022,-0.005483076764937656,0.158449997,2.5500424915916122,0.0285999985,0.14745082738494483,119.23853059836568,0.08721604222408175,9.007447368047208,0.18174985427683174,0.029249868557784886,0.2164642874700961
2022-01-04 15:00:00,15,1,1,0,0.01695836919510535,-0.004970991978404329,0.16135000600000002,5.4543383194694774,0.015033330333333317,0.15243522903686682,40.09685928608151,0.1653963202887564,4.340061281139548,1.8024911715131762,0.028950903227094264,0.21965242755532174
2022-01-04 16:00:00,16,1,1,0,-0.0017133983067650072,-0.006461193722772336,0.167759995,3.78383768681845,0.0016133335000000082,0.15137769641727955,0.0,0.15472646797813394,6.395310974220137,3.983758656324592,0.029393512119733973,0.22097647821416344
2022-01-04 17:00:00,17,1,1,0,0.014209774426822197,-0.007130416143592617,0.164460007,3.028141442857332,-0.006261665166666652,0.15862829351462804,0.0,0.8807903618998982,4.329612802504853,0.1657989805527015,0.03015735507839559,0.21998643906643398
2022-01-04 18:00:00,18,1,1,0,-1.1780847564921489e-18,-0.008115987531343925,0.15388000500000001,3.5908219488021125,-0.01048332966666668,0.12350795297138512,0.0,0.21403699950027288,3.23968889377235,1.4688967413787564,0.030721157065530816,0.21985501478462527
2022-01-04 19:00:00,19,1,1,0,0.0,-0.008115987531343925,0.146809998,5.5969226481823835,-0.006293329666666653,0.14756681909260902,0.0,0.0963005355100881,7.107876235202706,0.19443629573268983,0.0305326272213896,0.21985501478462527
2022-01-04 20:00:00,20,1,1,0,0.0,-0.008115987531343925,0.12875,3.151185314904579,-0.004443331166666675,0.1669425757420381,0.0,0.20481700591948127,8.534991946953593,1.8407643161134124,0.030244933751884542,0.21985501478462527
2022-01-04 21:00:00,21,1,1,0,0.0,-0.008115987531343925,0.11295999899999999,1.917343890001483,-0.007196662666666631,0.12032807776949686,0.0,0.18143606422625536,2.1495990705874863,0.20822659310859493,0.028889143043957777,0.21985501478462527
2022-01-04 22:00:00,22,1,1,0,0.0,-0.008115987531343925,0.084110001,3.5905147678515057,-0.013438332666666664,0.11104759288065341,0.0,0.09461955447316661,7.0665876818190645,1.7657745834891567,0.028536665656934537,0.21985501478462527
2022-01-04 23:00:00,23,1,1,0,0.0,-0.008115987531343925,0.093870003,6.221007805864309,-0.027903331666666698,0.07382942823963877,0.0,0.004465428398678584,9.034165373242018,0.10277921897676086,0.02939901317238905,0.21985501478462527
2022-01-05 00:00:00,0,2,1,0,0.0,-0.008115987531343925,0.051689999,6.325739813213339,-0.04041500083333331,0.09902160874349578,0.0,0.029899746669699634,8.991927477147447,0.22182493438223508,0.030003264457876145,0.21985501478462527
2022-01-05 01:00:00,1,2,1,0,0.0,-0.008115987531343925,0.050040000999999994,5.928873813311965,-0.05714500233333335,0.05026677096531749,0.0,0.74281957068575,14.514771733035225,0.09352458881534091,0.03453273054460797,0.21985501478462527
2022-01-05 02:00:00,2,2,1,0,0.0,-0.008115987531343925,0.049529999,3.302610569379741,-0.0718816675,0.05561849143019726,0.0,0.2183789369497644,15.412145134961603,0.7875136324356383,0.03846479334440291,0.21985501478462527
2022-01-05 03:00:00,3,2,1,0,0.0,-0.008115987531343925,0.05007,3.7086613575521272,-0.08013500150000001,0.05132363492785424,0.0,0.2537767471719532,12.473504612026083,2.8927560581283793,0.04186477323613952,0.21985501478462527
2022-01-05 04:00:00,4,2,1,0,0.0,-0.008115987531343925,0.093389999,6.110489299307935,-0.08255166683333334,0.04869788888244616,0.0,0.14267384752762824,10.844037773376469,1.0930838510078933,0.044829685901390526,0.21985501478462527
2022-01-05 05:00:00,5,2,1,0,0.0,-0.008115987531343925,0.099160004,3.229067771088995,-0.06706333483333334,0.10797346429548198,0.0,0.3452999862325705,11.025506869526332,60.182100202304305,0.04537619058555178,0.21985501478462527
2022-01-05 06:00:00,6,2,1,0,-2.500824261258685e-18,-0.008115987531343925,0.101150002,1.6309601429089764,-0.05441666733333335,0.07818498560037188,0.0,0.1943197091397315,8.798097225019587,0.44857642833748124,0.04582761849021135,0.21985501478462527
2022-01-05 07:00:00,7,2,1,0,0.006895635221302571,-0.008115987531343925,0.129559998,4.91633842168407,-0.02914166583333333,0.11809993708559378,0.0,0.14101663269512899,15.09801899839124,1.7558051323213721,0.04470797098165898,0.21985501478462527
2022-01-05 08:00:00,8,2,1,0,0.047547852803996926,-0.008959774804414481,0.121089996,7.53173242683951,0.0002399998333333514,0.15151892298544772,0.0,0.24543056883524883,10.456526158678153,11.964297671039136,0.043503081807834534,0.22052471195576206
2022-01-05 09:00:00,9,2,1,0,0.03487282639912731,-0.01103514562808589,0.135050003,4.666004676437451,0.02536999949999999,0.13010188302998055,28.699364993020193,0.4221275499461987,13.112349773828276,0.4867958572561678,0.04230472018185286,0.22033075848329306
2022-01-05 10:00:00,10,2,1,0,0.05943007326402783,-0.010908672740992135,0.129990005,2.024049575561607,0.05001499983333334,0.090236300500414,66.76027986350425,0.49543944606866386,12.441398871054925,0.35369797669525604,0.041040555192164485,0.21140096426262817
2022-01-05 11:00:00,11,2,1,0,-0.029190654795526072,-0.00965495483006796,0.131970001,3.9267179350968466,0.054568334500000024,0.12898862198454122,80.95869501012103,0.5606508191081996,9.01123582846558,0.858637000288559,0.04001259229003628,0.20680138531751227
2022-01-05 12:00:00,12,2,1,0,0.031557713394754106,-0.0070338616240864195,0.13066999799999998,7.286265935934033,0.05915500050000001,0.156093605268053,118.66636465443145,0.4125159263020761,7.349986876866087,51.461702125536156,0.03916218191588734,0.20241408152438445
2022-01-05 13:00:00,13,2,1,0,0.028317555988427723,-0.009345991514668391,0.121389999,3.6238072087831332,0.05583166599999999,0.12675333051060972,93.43590155385397,0.49293912397623674,7.759431667512664,0.8053666261885055,0.03843449170694618,0.22182511478760825
2022-01-05 14:00:00,14,2,1,0,0.013830840615848217,-0.011167118431759113,0.122419998,4.211752000478076,0.041216666666666665,0.12516731796272246,94.58474907647293,0.2851477931929598,6.468668876938942,0.33203472189498,0.03757397239462449,0.19971706873614722
2022-01-05 15:00:00,15,2,1,0,0.004920943437386582,-0.010640907183232002,0.137279999,3.189650790049456,0.02951166750000002,0.12853369902352368,35.31085069554819,0.28900281208720024,8.281098268408106,34.75562102319567,0.036478707458711734,0.19242158831432724
2022-01-05 16:00:00,16,2,1,0,-0.018303953460826555,-0.009494120713927882,0.148089996,3.4491642820822817,0.015719999666666665,0.10615200226342206,0.0,0.5801131780533388,9.78536145870877,0.025213382640512847,0.0354302848105186,0.19746934377328393
2022-01-05 17:00:00,17,2,1,0,0.0013573180916100769,-0.009024677020948143,0.139880005,5.307891245047461,0.01263666383333334,0.17656823487052437,0.0,0.8082930699916948,5.812011077705515,0.8995314056898887,0.0343134100955539,0.19691137231462538
2022-01-05 18:00:00,18,2,1,0,1.1327059506164448e-18,-0.008109828468962318,0.13575,3.7031122043223546,0.008486664999999963,0.14547738887927472,0.0,0.6493539307519132,6.861116994449835,1.7245390949899915,0.03302122569169331,0.19725815830445873
2022-01-05 19:00:00,19,2,1,0,0.0,-0.008109828468962318,0.11993000000000001,2.132697005460421,0.004413332666666658,0.1474233140157339,0.0,0.18944832493262176,2.815704777396166,0.5293709734066588,0.03219343028661889,0.19725815830445873
2022-01-05 20:00:00,20,2,1,0,0.0,-0.008109828468962318,0.098089996,5.761413963956281,0.005531666000000018,0.11895085044510706,0.0,0.37920780976618096,8.618954774014425,4.390353038734177,0.03131992982036368,0.19725815830445873
2022-01-05 21:00:00,21,2,1,0,0.0,-0.008109828468962318,0.118709999,3.193936613126392,0.0012549986666666735,0.10685551721343022,0.0,0.10685420520607092,11.322541767460976,0.43274452289955473,0.031107069713253097,0.1972581583044587
2022-01-05 22:00:00,22,2,1,0,0.0,-0.008109828468962318,0.09968,5.916145347778562,-0.0022116673333333337,0.1397212622394192,0.0,0.17610875359360734,8.309002007853328,0.2145448266226949,0.031170640803877527,0.19725815830445873
2022-01-05 23:00:00,23,2,1,0,0.0,-0.008109828468962318,0.099849998,4.421194970111037,-0.01329666516666668,0.10794428527669006,0.0,0.9176082049772984,6.380694020114046,2.4009867748607574,0.030810960089195177,0.1972581583044587
2022-01-06 00:00:00,0,3,1,0,0.0,-0.008109828468962318,0.10132,4.443500051145493,-0.021286666999999954,0.1110549533424286,0.0,0.17604153851851845,8.75253559651775,1.8437251204274756,0.03070995387700536,0.19725815830445873
2022-01-06 01:00:00,1,3,1,0,0.0,-0.008109828468962318,0.110010002,3.5903374194982436,-0.027871667333333322,0.11098961407447898,0.0,0.6200434947231122,8.09121424965278,0.13689164083875427,0.028261002397804335,0.1972581583044587
2022-01-06 02:00:00,2,3,1,0,0.0,-0.008109828468962318,0.11155000300000001,4.208389761019863,-0.029281667166666678,0.11062027839067279,0.0,0.19879793672669477,9.263488450336435,0.049734124513428075,0.025112310029673093,0.19725815830445873
2022-01-06 03:00:00,3,3,1,0,0.0,-0.008109828468962318,0.12337000299999999,2.5605539936859953,-0.022983332333333342,0.11218738485077887,0.0,0.1144732187245473,10.519893386083243,1.5093220796311295,0.021116306324448456,0.1972581583044587
2022-01-06 04:00:00,4,3,1,0,0.0,-0.008109828468962318,0.149940002,2.2763081188195997,-0.019111664999999986,0.13017441765438917,0.0,0.03705961612417086,14.917891165710943,4.085888833486274,0.015779489374827604,0.19725815830445873
2022-01-06 05:00:00,5,3,1,0,0.0,-0.008109828468962318,0.121089996,5.076069680635953,-0.0026666653333333457,0.1452383224560437,0.0,0.5209647002724229,11.849155408427674,1.4668069291194128,0.01598804074737255,0.1972581583044587
2022-01-06 06:00:00,6,3,1,0,-2.2468213364837874e-18,-0.008109828468962318,0.19378999300000002,2.2298312729224397,0.007545002166666662,0.13926010660152754,0.0,0.32179966176271635,13.602244189809069,0.106191864899274,0.015266385603205769,0.19725815830445873
2022-01-06 07:00:00,7,3,1,0,0.026183690488626815,-0.008109828468962318,0.22891999799999999,6.097403830689573,0.028695000999999998,0.18458274429796212,0.0,0.23166901530481054,11.6317737491074,0.1427863465380634,0.020479088951782243,0.1972581583044587
2022-01-06 08:00:00,8,3,1,0,-0.022295699328549412,-0.00848601918620874,0.21289999399999998,3.0960591664053414,0.05016666666666665,0.2533832931412018,0.0,8.381154402192781e-05,12.137646566121687,3.7482019668270024,0.029311647354166387,0.19614355359046654
2022-01-06 09:00:00,9,3,1,0,-4.6253510528782016e-05,-0.007106823972317344,0.2155,1.0592427818157724,0.0648149973333333,0.16855562558181497,42.13338268206856,0.18015336703331997,8.919207352211465,1.879343820134319,0.033704323781249705,0.1957083942718227
2022-01-06 10:00:00,10,3,1,0,-0.016576537032584257,-0.006293016217679751,0.231899994,4.087202721800073,0.07939332949999998,0.19941867165050037,111.12847184691019,0.17134210216283108,8.963300632457322,0.09003538548152108,0.03756804501700073,0.19700917089352735
2022-01-06 11:00:00,11,3,1,0,0.023249377035203495,-0.004187809288073442,0.226,5.33184136472714,0.08467666116666665,0.2290189301969238,164.399968840523,0.11661963631250516,10.925072789015656,0.3266757252559124,0.04215174891915847,0.19297895971332768
2022-01-06 12:00:00,12,3,1,0,0.05842237106040565,-0.004164412168059289,0.209199997,3.374344444797851,0.09862166216666667,0.27831819068350855,185.0653332955783,0.09209764252823982,9.545216201339702,3.3029929548958807,0.04543703216261403,0.17391916773161684
2022-01-06 13:00:00,13,3,1,0,0.05602552480656958,-0.0028765531462132225,0.216059998,3.005460471860263,0.08577833066666668,0.22746304207224022,99.4249632298234,0.4657537906057806,9.279295565495163,1.0482072829426605,0.047100905706800145,0.15747464250021292
2022-01-06 14:00:00,14,3,1,0,-0.014934147501867945,-0.004015147310655048,0.230770004,2.5206940453873763,0.06381666466666666,0.21375659866192634,106.76831944401896,0.20385469469993422,9.923372473978297,3.1629250930495747,0.04862557570513901,0.16048729758282868
2022-01-06 15:00:00,15,3,1,0,0.08725652519694838,-0.004003673228430326,0.245949997,3.7275780148824342,0.04990333450000001,0.2461084438804054,26.613116704457642,0.48215232829656796,11.149503893343955,0.20103323405395127,0.050653600521476834,0.16373060124356922
2022-01-06 16:00:00,16,3,1,0,0.012269077639928475,-0.006370983846576406,0.274109985,2.893686564941471,0.039623334499999996,0.2751040343265834,0.0,0.3605464105655519,5.656635984639771,0.01791272058048288,0.05354373066624847,0.16019342708429998
2022-01-06 17:00:00,17,3,1,0,0.00957439802008711,-0.007803482208192436,0.273440002,3.2522955477563698,0.03299833433333335,0.2192224380791161,0.0,0.8706192979066477,2.7274124117023275,195.13578860903814,0.05810419449969781,0.16008515933813394
